piece	staff	bigram_id	n0_tpc	n0_octave	n1_tpc	n1_octave	n0_midi	int_fifths	int_octaves	int_semitones
chor025	4	18	-4	3	1	3	56	5	-3	-1
chor025	4	19	1	3	-1	3	55	-2	1	-2
chor025	4	20	-1	3	-3	3	53	-2	1	-2
chor025	4	21	-3	3	-5	3	51	-2	1	-2
chor025	4	22	-5	3	-3	3	49	2	-1	2
chor025	4	23	-3	3	-4	2	51	-1	0	-7
chor025	4	24	-4	2	-4	2	44	0	0	0
chor025	4	25	-4	2	-5	3	44	-1	1	5
chor025	4	26	-5	3	0	3	49	5	-3	-1
chor025	4	27	0	3	-2	2	48	-2	1	-2
chor025	4	28	-2	2	-1	3	46	1	0	7
chor025	4	29	-1	3	-3	3	53	-2	1	-2
chor025	4	30	-3	3	-5	3	51	-2	1	-2
chor025	4	31	-5	3	-3	3	49	2	-1	2
chor025	4	32	-3	3	-4	2	51	-1	0	-7
chor025	4	33	-4	2	-4	3	44	0	1	12
chor025	4	34	-4	3	1	3	56	5	-3	-1
chor025	4	35	1	3	-4	3	55	-5	3	1
chor025	4	36	-4	3	1	3	56	5	-3	-1
chor025	4	37	1	3	-1	3	55	-2	1	-2
chor025	4	38	-1	3	-3	3	53	-2	1	-2
chor025	4	39	-3	3	-5	3	51	-2	1	-2
chor025	4	40	-5	3	0	3	49	5	-3	-1
chor025	4	41	0	3	2	3	48	2	-1	2
chor025	4	42	2	3	-2	2	50	-4	2	-4
chor025	4	43	-2	2	-3	3	46	-1	1	5
chor025	4	44	-3	3	1	3	51	4	-2	4
chor025	4	45	1	3	-1	3	55	-2	1	-2
chor025	4	46	-1	3	4	3	53	5	-3	-1
chor025	4	47	4	3	2	3	52	-2	1	-2
chor025	4	48	2	3	0	3	50	-2	1	-2
chor025	4	49	0	3	-1	3	48	-1	1	5
chor025	4	50	-1	3	-3	3	53	-2	1	-2
chor025	4	51	-3	3	-5	3	51	-2	1	-2
chor025	4	52	-5	3	0	3	49	5	-3	-1
chor025	4	53	0	3	-2	2	48	-2	1	-2
chor025	4	54	-2	2	0	3	46	2	-1	2
chor025	4	55	0	3	-1	2	48	-1	0	-7
chor026	1	0	-1	4	1	4	65	2	-1	2
chor026	1	1	1	4	3	4	67	2	-1	2
chor026	1	2	3	4	-2	4	69	-5	3	1
chor026	1	3	-2	4	0	5	70	2	-1	2
chor026	1	4	0	5	0	5	72	0	0	0
chor026	1	5	0	5	2	5	72	2	-1	2
chor026	1	6	2	5	4	5	74	2	-1	2
chor026	1	7	4	5	-1	5	76	-5	3	1
chor026	1	8	-1	5	-1	4	77	0	-1	-12
chor026	1	9	-1	4	1	4	65	2	-1	2
chor026	1	10	1	4	3	4	67	2	-1	2
chor026	1	11	3	4	-2	4	69	-5	3	1
chor026	1	12	-2	4	0	5	70	2	-1	2
chor026	1	13	0	5	0	5	72	0	0	0
chor026	1	14	0	5	-2	4	72	-2	1	-2
chor026	1	15	-2	4	3	4	70	5	-3	-1
chor026	1	16	3	4	1	4	69	-2	1	-2
chor026	1	17	1	4	3	4	67	2	-1	2
chor026	1	18	3	4	-1	4	69	-4	2	-4
chor026	1	19	-1	4	-1	4	65	0	0	0
chor026	1	20	-1	4	-2	4	65	-1	1	5
chor026	1	21	-2	4	3	4	70	5	-3	-1
chor026	1	22	3	4	1	4	69	-2	1	-2
chor026	1	23	1	4	-1	4	67	-2	1	-2
chor026	1	24	-1	4	0	5	65	1	0	7
chor026	1	25	0	5	1	4	72	1	-1	-5
chor026	1	26	1	4	3	4	67	2	-1	2
chor026	1	27	3	4	-2	4	69	-5	3	1
chor026	1	28	-2	4	-2	4	70	0	0	0
chor026	1	29	-2	4	3	4	70	5	-3	-1
chor026	1	30	3	4	3	4	69	0	0	0
chor026	1	31	3	4	1	4	69	-2	1	-2
chor026	1	32	1	4	0	5	67	-1	1	5
chor026	1	33	0	5	2	5	72	2	-1	2
chor026	1	34	2	5	4	5	74	2	-1	2
chor026	1	35	4	5	-1	5	76	-5	3	1
chor026	1	36	-1	5	3	4	77	4	-3	-8
chor026	1	37	3	4	1	4	69	-2	1	-2
chor026	1	38	1	4	1	4	67	0	0	0
chor026	1	39	1	4	-1	4	67	-2	1	-2
chor026	2	0	0	4	-1	4	60	-1	1	5
chor026	2	1	-1	4	4	4	65	5	-3	-1
chor026	2	2	4	4	-1	4	64	-5	3	1
chor026	2	3	-1	4	3	4	65	4	-2	4
chor026	2	4	3	4	-2	4	69	-5	3	1
chor026	2	5	-2	4	3	4	70	5	-3	-1
chor026	2	6	3	4	1	4	69	-2	1	-2
chor026	2	7	1	4	3	4	67	2	-1	2
chor026	2	8	3	4	0	4	69	-3	1	-9
chor026	2	9	0	4	-1	4	60	-1	1	5
chor026	2	10	-1	4	1	4	65	2	-1	2
chor026	2	11	1	4	1	4	67	0	0	0
chor026	2	12	1	4	-1	4	67	-2	1	-2
chor026	2	13	-1	4	-1	4	65	0	0	0
chor026	2	14	-1	4	4	4	65	5	-3	-1
chor026	2	15	4	4	-1	4	64	-5	3	1
chor026	2	16	-1	4	4	4	65	5	-3	-1
chor026	2	17	4	4	4	4	64	0	0	0
chor026	2	18	4	4	4	4	64	0	0	0
chor026	2	19	4	4	2	4	64	-2	1	-2
chor026	2	20	2	4	2	4	62	0	0	0
chor026	2	21	2	4	4	4	62	2	-1	2
chor026	2	22	4	4	-1	4	64	-5	3	1
chor026	2	23	-1	4	-1	4	65	0	0	0
chor026	2	24	-1	4	4	4	65	5	-3	-1
chor026	2	25	4	4	0	4	64	-4	2	-4
chor026	2	26	0	4	-1	4	60	-1	1	5
chor026	2	27	-1	4	1	4	65	2	-1	2
chor026	2	28	1	4	1	4	67	0	0	0
chor026	2	29	1	4	6	4	67	5	-3	-1
chor026	2	30	6	4	1	4	66	-5	3	1
chor026	2	31	1	4	1	4	67	0	0	0
chor026	2	32	1	4	6	4	67	5	-3	-1
chor026	2	33	6	4	2	4	66	-4	2	-4
chor026	2	34	2	4	-1	4	62	-3	2	3
chor026	2	35	-1	4	-1	4	65	0	0	0
chor026	2	36	-1	4	0	5	65	1	0	7
chor026	2	37	0	5	-2	4	72	-2	1	-2
chor026	2	38	-2	4	3	4	70	5	-3	-1
chor026	2	39	3	4	1	4	69	-2	1	-2
chor026	2	40	1	4	-1	4	67	-2	1	-2
chor026	2	41	-1	4	-1	4	65	0	0	0
chor026	2	42	-1	4	4	4	65	5	-3	-1
chor026	2	43	4	4	0	4	64	-4	2	-4
chor026	3	0	3	3	-2	3	57	-5	3	1
chor026	3	1	-2	3	0	4	58	2	-1	2
chor026	3	2	0	4	-2	3	60	-2	1	-2
chor026	3	3	-2	3	3	3	58	5	-3	-1
chor026	3	4	3	3	0	4	57	-3	2	3
chor026	3	5	0	4	-1	4	60	-1	1	5
chor026	3	6	-1	4	-1	4	65	0	0	0
chor026	3	7	-1	4	0	4	65	1	-1	-5
chor026	3	8	0	4	0	4	60	0	0	0
chor026	3	9	0	4	3	3	60	3	-2	-3
chor026	3	10	3	3	2	4	57	-1	1	5
chor026	3	11	2	4	2	4	62	0	0	0
chor026	3	12	2	4	0	4	62	-2	1	-2
chor026	3	13	0	4	-2	3	60	-2	1	-2
chor026	3	14	-2	3	3	3	58	5	-3	-1
chor026	3	15	3	3	-2	3	57	-5	3	1
chor026	3	16	-2	3	0	4	58	2	-1	2
chor026	3	17	0	4	0	4	60	0	0	0
chor026	3	18	0	4	3	3	60	3	-2	-3
chor026	3	19	3	3	3	3	57	0	0	0
chor026	3	20	3	3	3	3	57	0	0	0
chor026	3	21	3	3	1	3	57	-2	1	-2
chor026	3	22	1	3	3	3	55	2	-1	2
chor026	3	23	3	3	2	4	57	-1	1	5
chor026	3	24	2	4	0	4	62	-2	1	-2
chor026	3	25	0	4	-2	3	60	-2	1	-2
chor026	3	26	-2	3	3	3	58	5	-3	-1
chor026	3	27	3	3	3	3	57	0	0	0
chor026	3	28	3	3	-2	3	57	-5	3	1
chor026	3	29	-2	3	0	4	58	2	-1	2
chor026	3	30	0	4	2	4	60	2	-1	2
chor026	3	31	2	4	4	4	62	2	-1	2
chor026	3	32	4	4	3	3	64	-1	0	-7
chor026	3	33	3	3	-2	3	57	-5	3	1
chor026	3	34	-2	3	0	4	58	2	-1	2
chor026	3	35	0	4	-2	3	60	-2	1	-2
chor026	3	36	-2	3	0	4	58	2	-1	2
chor026	3	37	0	4	-2	3	60	-2	1	-2
chor026	3	38	-2	3	3	3	58	5	-3	-1
chor026	3	39	3	3	1	3	57	-2	1	-2
chor026	3	40	1	3	-1	3	55	-2	1	-2
chor026	3	41	-1	3	1	3	53	2	-1	2
chor026	3	42	1	3	3	3	55	2	-1	2
chor026	3	43	3	3	-2	3	57	-5	3	1
chor026	3	44	-2	3	0	4	58	2	-1	2
chor026	3	45	0	4	1	3	60	1	-1	-5
chor026	3	46	1	3	0	4	55	-1	1	5
chor026	3	47	0	4	-2	3	60	-2	1	-2
chor026	3	48	-2	3	3	3	58	5	-3	-1
chor026	4	0	-1	3	-1	3	53	0	0	0
chor026	4	1	-1	3	1	3	53	2	-1	2
chor026	4	2	1	3	3	3	55	2	-1	2
chor026	4	3	3	3	-1	3	57	-4	2	-4
chor026	4	4	-1	3	-2	3	53	-1	1	5
chor026	4	5	-2	3	0	4	58	2	-1	2
chor026	4	6	0	4	-1	3	60	-1	0	-7
chor026	4	7	-1	3	-1	3	53	0	0	0
chor026	4	8	-1	3	4	3	53	5	-3	-1
chor026	4	9	4	3	2	3	52	-2	1	-2
chor026	4	10	2	3	0	3	50	-2	1	-2
chor026	4	11	0	3	-2	2	48	-2	1	-2
chor026	4	12	-2	2	3	2	46	5	-3	-1
chor026	4	13	3	2	2	3	45	-1	1	5
chor026	4	14	2	3	1	2	50	-1	0	-7
chor026	4	15	1	2	3	2	43	2	-1	2
chor026	4	16	3	2	-2	2	45	-5	3	1
chor026	4	17	-2	2	0	3	46	2	-1	2
chor026	4	18	0	3	7	3	48	7	-4	1
chor026	4	19	7	3	2	3	49	-5	3	1
chor026	4	20	2	3	4	3	50	2	-1	2
chor026	4	21	4	3	-1	3	52	-5	3	1
chor026	4	22	-1	3	2	3	53	3	-2	-3
chor026	4	23	2	3	1	3	50	-1	1	5
chor026	4	24	1	3	2	3	55	1	-1	-5
chor026	4	25	2	3	0	3	50	-2	1	-2
chor026	4	26	0	3	-2	2	48	-2	1	-2
chor026	4	27	-2	2	0	3	46	2	-1	2
chor026	4	28	0	3	-1	2	48	-1	0	-7
chor026	4	29	-1	2	-1	3	41	0	1	12
chor026	4	30	-1	3	4	3	53	5	-3	-1
chor026	4	31	4	3	-3	3	52	-7	4	-1
chor026	4	32	-3	3	2	3	51	5	-3	-1
chor026	4	33	2	3	7	3	50	5	-3	-1
chor026	4	34	7	3	2	3	49	-5	3	1
chor026	4	35	2	3	2	3	50	0	0	0
chor026	4	36	2	3	1	2	50	-1	0	-7
chor026	4	37	1	2	3	2	43	2	-1	2
chor026	4	38	3	2	-2	2	45	-5	3	1
chor026	4	39	-2	2	0	3	46	2	-1	2
chor026	4	40	0	3	2	3	48	2	-1	2
chor026	4	41	2	3	4	3	50	2	-1	2
chor026	4	42	4	3	-1	3	52	-5	3	1
chor026	4	43	-1	3	0	3	53	1	-1	-5
chor026	4	44	0	3	0	3	48	0	0	0
chor026	4	45	0	3	-1	2	48	-1	0	-7
chor027	1	0	-2	4	-2	4	70	0	0	0
chor027	1	1	-2	4	3	4	70	5	-3	-1
chor027	1	2	3	4	1	4	69	-2	1	-2
chor027	1	3	1	4	-1	4	67	-2	1	-2
chor027	1	4	-1	4	-2	4	65	-1	1	5
chor027	1	5	-2	4	0	5	70	2	-1	2
chor027	1	6	0	5	2	5	72	2	-1	2
chor027	1	7	2	5	-2	4	74	-4	2	-4
chor027	1	8	-2	4	-1	4	70	1	-1	-5
chor027	1	9	-1	4	-2	4	65	-1	1	5
chor027	1	10	-2	4	0	5	70	2	-1	2
chor027	1	11	0	5	2	5	72	2	-1	2
chor027	1	12	2	5	-3	5	74	-5	3	1
chor027	1	13	-3	5	0	5	75	3	-2	-3
chor027	1	14	0	5	-2	4	72	-2	1	-2
chor027	1	15	-2	4	0	5	70	2	-1	2
chor027	1	16	0	5	-2	4	72	-2	1	-2
chor027	1	17	-2	4	-2	4	70	0	0	0
chor027	1	18	-2	4	1	4	70	3	-2	-3
chor027	1	19	1	4	3	4	67	2	-1	2
chor027	1	20	3	4	-2	4	69	-5	3	1
chor027	1	21	-2	4	3	4	70	5	-3	-1
chor027	1	22	3	4	1	4	69	-2	1	-2
chor027	1	23	1	4	-1	4	67	-2	1	-2
chor027	1	24	-1	4	4	4	65	5	-3	-1
chor027	1	25	4	4	-1	4	64	-5	3	1
chor027	1	26	-1	4	-1	4	65	0	0	0
chor027	1	27	-1	4	-2	4	65	-1	1	5
chor027	1	28	-2	4	0	5	70	2	-1	2
chor027	1	29	0	5	2	5	72	2	-1	2
chor027	1	30	2	5	-3	5	74	-5	3	1
chor027	1	31	-3	5	2	5	75	5	-3	-1
chor027	1	32	2	5	0	5	74	-2	1	-2
chor027	1	33	0	5	2	5	72	2	-1	2
chor027	1	34	2	5	0	5	74	-2	1	-2
chor027	1	35	0	5	2	5	72	2	-1	2
chor027	1	36	2	5	-3	5	74	-5	3	1
chor027	1	37	-3	5	-1	5	75	2	-1	2
chor027	1	38	-1	5	-3	5	77	-2	1	-2
chor027	1	39	-3	5	2	5	75	5	-3	-1
chor027	1	40	2	5	0	5	74	-2	1	-2
chor027	1	41	0	5	-2	4	72	-2	1	-2
chor027	1	42	-2	4	0	5	70	2	-1	2
chor027	1	43	0	5	-2	4	72	-2	1	-2
chor027	2	0	-1	4	-1	4	65	0	0	0
chor027	2	1	-1	4	-3	4	65	-2	1	-2
chor027	2	2	-3	4	2	4	63	5	-3	-1
chor027	2	3	2	4	2	4	62	0	0	0
chor027	2	4	2	4	-3	4	62	-5	3	1
chor027	2	5	-3	4	-1	4	63	2	-1	2
chor027	2	6	-1	4	-3	4	65	-2	1	-2
chor027	2	7	-3	4	0	4	63	3	-2	-3
chor027	2	8	0	4	-1	4	60	-1	1	5
chor027	2	9	-1	4	-1	4	65	0	0	0
chor027	2	10	-1	4	-1	4	65	0	0	0
chor027	2	11	-1	4	1	4	65	2	-1	2
chor027	2	12	1	4	-1	4	67	-2	1	-2
chor027	2	13	-1	4	-1	4	65	0	0	0
chor027	2	14	-1	4	-1	4	65	0	0	0
chor027	2	15	-1	4	4	4	65	5	-3	-1
chor027	2	16	4	4	-1	4	64	-5	3	1
chor027	2	17	-1	4	-1	4	65	0	0	0
chor027	2	18	-1	4	4	4	65	5	-3	-1
chor027	2	19	4	4	2	4	64	-2	1	-2
chor027	2	20	2	4	0	4	62	-2	1	-2
chor027	2	21	0	4	0	4	60	0	0	0
chor027	2	22	0	4	0	4	60	0	0	0
chor027	2	23	0	4	0	4	60	0	0	0
chor027	2	24	0	4	-1	4	60	-1	1	5
chor027	2	25	-1	4	1	4	65	2	-1	2
chor027	2	26	1	4	3	4	67	2	-1	2
chor027	2	27	3	4	-2	4	69	-5	3	1
chor027	2	28	-2	4	0	5	70	2	-1	2
chor027	2	29	0	5	0	5	72	0	0	0
chor027	2	30	0	5	-2	4	72	-2	1	-2
chor027	2	31	-2	4	3	4	70	5	-3	-1
chor027	2	32	3	4	-2	4	69	-5	3	1
chor027	2	33	-2	4	-1	4	70	1	-1	-5
chor027	2	34	-1	4	-1	4	65	0	0	0
chor027	2	35	-1	4	1	4	65	2	-1	2
chor027	2	36	1	4	3	4	67	2	-1	2
chor027	2	37	3	4	-1	4	69	-4	2	-4
chor027	2	38	-1	4	-1	4	65	0	0	0
chor027	2	39	-1	4	-1	4	65	0	0	0
chor027	3	0	2	4	2	4	62	0	0	0
chor027	3	1	2	4	0	4	62	-2	1	-2
chor027	3	2	0	4	0	4	60	0	0	0
chor027	3	3	0	4	-2	3	60	-2	1	-2
chor027	3	4	-2	3	-2	3	58	0	0	0
chor027	3	5	-2	3	-2	3	58	0	0	0
chor027	3	6	-2	3	3	3	58	5	-3	-1
chor027	3	7	3	3	-2	3	57	-5	3	1
chor027	3	8	-2	3	-4	3	58	-2	1	-2
chor027	3	9	-4	3	1	3	56	5	-3	-1
chor027	3	10	1	3	3	3	55	2	-1	2
chor027	3	11	3	3	-2	3	57	-5	3	1
chor027	3	12	-2	3	-3	4	58	-1	1	5
chor027	3	13	-3	4	2	4	63	5	-3	-1
chor027	3	14	2	4	0	4	62	-2	1	-2
chor027	3	15	0	4	-2	3	60	-2	1	-2
chor027	3	16	-2	3	-2	3	58	0	0	0
chor027	3	17	-2	3	3	3	58	5	-3	-1
chor027	3	18	3	3	1	3	57	-2	1	-2
chor027	3	19	1	3	3	3	55	2	-1	2
chor027	3	20	3	3	2	4	57	-1	1	5
chor027	3	21	2	4	2	4	62	0	0	0
chor027	3	22	2	4	0	4	62	-2	1	-2
chor027	3	23	0	4	0	4	60	0	0	0
chor027	3	24	0	4	2	4	60	2	-1	2
chor027	3	25	2	4	1	3	62	-1	0	-7
chor027	3	26	1	3	3	3	55	2	-1	2
chor027	3	27	3	3	-2	3	57	-5	3	1
chor027	3	28	-2	3	0	4	58	2	-1	2
chor027	3	29	0	4	-2	3	60	-2	1	-2
chor027	3	30	-2	3	3	3	58	5	-3	-1
chor027	3	31	3	3	1	3	57	-2	1	-2
chor027	3	32	1	3	3	3	55	2	-1	2
chor027	3	33	3	3	-2	3	57	-5	3	1
chor027	3	34	-2	3	3	3	58	5	-3	-1
chor027	3	35	3	3	3	3	57	0	0	0
chor027	3	36	3	3	-2	3	57	-5	3	1
chor027	3	37	-2	3	-3	4	58	-1	1	5
chor027	3	38	-3	4	-1	4	63	2	-1	2
chor027	3	39	-1	4	1	4	65	2	-1	2
chor027	3	40	1	4	-1	4	67	-2	1	-2
chor027	3	41	-1	4	-1	4	65	0	0	0
chor027	3	42	-1	4	-1	4	65	0	0	0
chor027	3	43	-1	4	-1	4	65	0	0	0
chor027	3	44	-1	4	-1	4	65	0	0	0
chor027	3	45	-1	4	-3	4	65	-2	1	-2
chor027	3	46	-3	4	2	4	63	5	-3	-1
chor027	3	47	2	4	0	4	62	-2	1	-2
chor027	3	48	0	4	-2	3	60	-2	1	-2
chor027	3	49	-2	3	0	4	58	2	-1	2
chor027	3	50	0	4	0	4	60	0	0	0
chor027	3	51	0	4	-2	3	60	-2	1	-2
chor027	3	52	-2	3	-2	3	58	0	0	0
chor027	3	53	-2	3	3	3	58	5	-3	-1
chor027	3	54	3	3	1	3	57	-2	1	-2
chor027	3	55	1	3	3	3	55	2	-1	2
chor027	3	56	3	3	2	4	57	-1	1	5
chor027	4	0	-2	2	-2	2	46	0	0	0
chor027	4	1	-2	2	0	3	46	2	-1	2
chor027	4	2	0	3	2	3	48	2	-1	2
chor027	4	3	2	3	1	3	50	-1	1	5
chor027	4	4	1	3	-1	3	55	-2	1	-2
chor027	4	5	-1	3	-2	2	53	-1	0	-7
chor027	4	6	-2	2	-3	3	46	-1	1	5
chor027	4	7	-3	3	-3	3	51	0	0	0
chor027	4	8	-3	3	2	3	51	5	-3	-1
chor027	4	9	2	3	3	2	50	1	-1	-5
chor027	4	10	3	2	-2	2	45	-5	3	1
chor027	4	11	-2	2	-3	3	46	-1	1	5
chor027	4	12	-3	3	-1	3	51	2	-1	2
chor027	4	13	-1	3	-2	2	53	-1	0	-7
chor027	4	14	-2	2	-2	2	46	0	0	0
chor027	4	15	-2	2	-2	2	46	0	0	0
chor027	4	16	-2	2	3	2	46	5	-3	-1
chor027	4	17	3	2	1	2	45	-2	1	-2
chor027	4	18	1	2	0	3	43	-1	1	5
chor027	4	19	0	3	-2	2	48	-2	1	-2
chor027	4	20	-2	2	3	2	46	5	-3	-1
chor027	4	21	3	2	-2	2	45	-5	3	1
chor027	4	22	-2	2	0	3	46	2	-1	2
chor027	4	23	0	3	-1	2	48	-1	0	-7
chor027	4	24	-1	2	-1	3	41	0	1	12
chor027	4	25	-1	3	-3	3	53	-2	1	-2
chor027	4	26	-3	3	2	3	51	5	-3	-1
chor027	4	27	2	3	-3	3	50	-5	3	1
chor027	4	28	-3	3	2	3	51	5	-3	-1
chor027	4	29	2	3	0	3	50	-2	1	-2
chor027	4	30	0	3	-2	2	48	-2	1	-2
chor027	4	31	-2	2	-2	3	46	0	1	12
chor027	4	32	-2	3	3	3	58	5	-3	-1
chor027	4	33	3	3	-2	3	57	-5	3	1
chor027	4	34	-2	3	-1	3	58	1	-1	-5
chor027	4	35	-1	3	-2	2	53	-1	0	-7
chor027	4	36	-2	2	3	3	46	5	-2	11
chor027	4	37	3	3	-2	3	57	-5	3	1
chor027	4	38	-2	3	3	3	58	5	-3	-1
chor027	4	39	3	3	1	3	57	-2	1	-2
chor027	4	40	1	3	-1	3	55	-2	1	-2
chor027	4	41	-1	3	-2	3	53	-1	1	5
chor027	4	42	-2	3	-1	3	58	1	-1	-5
chor027	4	43	-1	3	-2	2	53	-1	0	-7
chor028	1	0	5	4	5	4	71	0	0	0
chor028	1	1	5	4	3	4	71	-2	1	-2
chor028	1	2	3	4	2	5	69	-1	1	5
chor028	1	3	2	5	7	5	74	5	-3	-1
chor028	1	4	7	5	5	4	73	-2	1	-2
chor028	1	5	5	4	7	5	71	2	-1	2
chor028	1	6	7	5	5	4	73	-2	1	-2
chor028	1	7	5	4	5	4	71	0	0	0
chor028	1	8	5	4	7	5	71	2	-1	2
chor028	1	9	7	5	2	5	73	-5	3	1
chor028	1	10	2	5	4	5	74	2	-1	2
chor028	1	11	4	5	2	5	76	-2	1	-2
chor028	1	12	2	5	4	5	74	2	-1	2
chor028	1	13	4	5	6	5	76	2	-1	2
chor028	1	14	6	5	2	5	78	-4	2	-4
chor028	1	15	2	5	2	5	74	0	0	0
chor028	1	16	2	5	4	5	74	2	-1	2
chor028	1	17	4	5	6	5	76	2	-1	2
chor028	1	18	6	5	4	5	78	-2	1	-2
chor028	1	19	4	5	2	5	76	-2	1	-2
chor028	1	20	2	5	4	5	74	2	-1	2
chor028	1	21	4	5	2	5	76	-2	1	-2
chor028	1	22	2	5	7	5	74	5	-3	-1
chor028	1	23	7	5	5	4	73	-2	1	-2
chor028	1	24	5	4	5	4	71	0	0	0
chor028	1	25	5	4	5	4	71	0	0	0
chor028	1	26	5	4	3	4	71	-2	1	-2
chor028	1	27	3	4	2	5	69	-1	1	5
chor028	1	28	2	5	7	5	74	5	-3	-1
chor028	1	29	7	5	5	4	73	-2	1	-2
chor028	1	30	5	4	7	5	71	2	-1	2
chor028	1	31	7	5	5	4	73	-2	1	-2
chor028	2	0	6	4	4	4	66	-2	1	-2
chor028	2	1	4	4	6	4	64	2	-1	2
chor028	2	2	6	4	6	4	66	0	0	0
chor028	2	3	6	4	1	4	66	-5	3	1
chor028	2	4	1	4	3	4	67	2	-1	2
chor028	2	5	3	4	1	4	69	-2	1	-2
chor028	2	6	1	4	6	4	67	5	-3	-1
chor028	2	7	6	4	4	4	66	-2	1	-2
chor028	2	8	4	4	2	4	64	-2	1	-2
chor028	2	9	2	4	6	4	62	4	-2	4
chor028	2	10	6	4	8	4	66	2	-1	2
chor028	2	11	8	4	3	4	68	-5	3	1
chor028	2	12	3	4	5	4	69	2	-1	2
chor028	2	13	5	4	7	5	71	2	-1	2
chor028	2	14	7	5	2	5	73	-5	3	1
chor028	2	15	2	5	6	4	74	4	-3	-8
chor028	2	16	6	4	1	4	66	-5	3	1
chor028	2	17	1	4	3	4	67	2	-1	2
chor028	2	18	3	4	3	4	69	0	0	0
chor028	2	19	3	4	3	4	69	0	0	0
chor028	2	20	3	4	10	4	69	7	-4	1
chor028	2	21	10	4	5	4	70	-5	3	1
chor028	2	22	5	4	7	5	71	2	-1	2
chor028	2	23	7	5	5	4	73	-2	1	-2
chor028	2	24	5	4	10	4	71	5	-3	-1
chor028	2	25	10	4	6	4	70	-4	2	-4
chor028	2	26	6	4	6	4	66	0	0	0
chor028	2	27	6	4	11	4	66	5	-3	-1
chor028	2	28	11	4	6	4	65	-5	3	1
chor028	2	29	6	4	8	4	66	2	-1	2
chor028	2	30	8	4	3	4	68	-5	3	1
chor028	2	31	3	4	5	4	69	2	-1	2
chor028	2	32	5	4	6	4	71	1	-1	-5
chor028	2	33	6	4	5	4	66	-1	1	5
chor028	2	34	5	4	5	4	71	0	0	0
chor028	2	35	5	4	10	4	71	5	-3	-1
chor028	2	36	10	4	6	4	70	-4	2	-4
chor028	3	0	2	4	7	4	62	5	-3	-1
chor028	3	1	7	4	5	3	61	-2	1	-2
chor028	3	2	5	3	7	4	59	2	-1	2
chor028	3	3	7	4	5	3	61	-2	1	-2
chor028	3	4	5	3	5	3	59	0	0	0
chor028	3	5	5	3	10	3	59	5	-3	-1
chor028	3	6	10	3	6	3	58	-4	2	-4
chor028	3	7	6	3	2	4	54	-4	3	8
chor028	3	8	2	4	7	4	62	5	-3	-1
chor028	3	9	7	4	5	3	61	-2	1	-2
chor028	3	10	5	3	7	4	59	2	-1	2
chor028	3	11	7	4	2	4	61	-5	3	1
chor028	3	12	2	4	1	3	62	-1	0	-7
chor028	3	13	1	3	3	3	55	2	-1	2
chor028	3	14	3	3	5	3	57	2	-1	2
chor028	3	15	5	3	0	4	59	-5	3	1
chor028	3	16	0	4	5	3	60	5	-3	-1
chor028	3	17	5	3	3	3	59	-2	1	-2
chor028	3	18	3	3	4	4	57	1	0	7
chor028	3	19	4	4	2	4	64	-2	1	-2
chor028	3	20	2	4	7	4	62	5	-3	-1
chor028	3	21	7	4	5	3	61	-2	1	-2
chor028	3	22	5	3	1	4	59	-4	3	8
chor028	3	23	1	4	7	4	67	6	-4	-6
chor028	3	24	7	4	6	4	61	-1	1	5
chor028	3	25	6	4	2	4	66	-4	2	-4
chor028	3	26	2	4	2	4	62	0	0	0
chor028	3	27	2	4	7	4	62	5	-3	-1
chor028	3	28	7	4	5	3	61	-2	1	-2
chor028	3	29	5	3	7	4	59	2	-1	2
chor028	3	30	7	4	6	4	61	-1	1	5
chor028	3	31	6	4	4	4	66	-2	1	-2
chor028	3	32	4	4	2	4	64	-2	1	-2
chor028	3	33	2	4	7	4	62	5	-3	-1
chor028	3	34	7	4	2	4	61	-5	3	1
chor028	3	35	2	4	4	4	62	2	-1	2
chor028	3	36	4	4	9	4	64	5	-3	-1
chor028	4	0	5	3	3	3	59	-2	1	-2
chor028	4	1	3	3	1	3	57	-2	1	-2
chor028	4	2	1	3	6	3	55	5	-3	-1
chor028	4	3	6	3	4	3	54	-2	1	-2
chor028	4	4	4	3	2	3	52	-2	1	-2
chor028	4	5	2	3	5	2	50	3	-2	-3
chor028	4	6	5	2	4	3	47	-1	1	5
chor028	4	7	4	3	2	3	52	-2	1	-2
chor028	4	8	2	3	4	3	50	2	-1	2
chor028	4	9	4	3	6	3	52	2	-1	2
chor028	4	10	6	3	5	2	54	-1	0	-7
chor028	4	11	5	2	5	2	47	0	0	0
chor028	4	12	5	2	5	3	47	0	1	12
chor028	4	13	5	3	3	3	59	-2	1	-2
chor028	4	14	3	3	1	3	57	-2	1	-2
chor028	4	15	1	3	6	3	55	5	-3	-1
chor028	4	16	6	3	4	3	54	-2	1	-2
chor028	4	17	4	3	2	3	52	-2	1	-2
chor028	4	18	2	3	1	3	50	-1	1	5
chor028	4	19	1	3	6	3	55	5	-3	-1
chor028	4	20	6	3	4	3	54	-2	1	-2
chor028	4	21	4	3	2	3	52	-2	1	-2
chor028	4	22	2	3	7	3	50	5	-3	-1
chor028	4	23	7	3	2	3	49	-5	3	1
chor028	4	24	2	3	1	3	50	-1	1	5
chor028	4	25	1	3	6	3	55	5	-3	-1
chor028	4	26	6	3	4	3	54	-2	1	-2
chor028	4	27	4	3	6	3	52	2	-1	2
